id,outlet_id,priority_score,transaction_score,engagement_score,product_adoption_score,risk_score,contributing_factors,scored_at
37f896df-8521-57dc-a902-584f0a6a4b05,e26e2f93-108c-5aa6-8747-5e6f662730ac,29.5,21.2,10.7,21.7,17.4,competitor_risk|high_churn_probability|product_gap,2025-07-31T00:00:00
ee933419-7f45-5f95-bf15-3ed77d023cee,242e361d-cdf2-546c-a27c-61a39044493c,43.9,30.9,64.5,73.6,30.2,product_gap|high_churn_probability,2025-07-31T00:00:00
9bad7fd0-7a8d-53b7-9cc6-e499d86c584d,abd2d874-8c3d-55b3-b4ab-abad8c49918f,28.2,36.3,41.1,37.4,28.9,low_transaction_volume|product_gap|high_churn_probability,2025-07-27T00:00:00
d6b5824f-710d-5d9f-ab19-58392acd0c62,658a0dac-8301-5979-8a2d-e6706358d4ec,46.5,46.2,59.6,21.8,35.1,missed_visits|competitor_risk|inactive_products,2025-07-29T00:00:00
c6d331b1-e77f-5a9c-a625-bc2725900b82,ce7b97f5-df91-5236-a502-770b786b89e8,50.2,35.5,61.0,55.4,39.3,missed_visits|high_churn_probability|inactive_products,2025-07-25T00:00:00
946e3d46-a68e-5f83-b212-dc0748103fc4,e870a468-733a-59a7-9f6a-e997737766e3,41.9,52.2,23.4,58.6,47.7,high_churn_probability,2025-07-28T00:00:00
dc8f2994-31b7-51a2-8098-78ca5521a78f,e83864e6-07f4-5211-a4b3-2521570d7ea4,40.5,21.1,30.6,56.7,28.3,inactive_products,2025-07-26T00:00:00
722e03b4-49e7-52cd-9bd4-01782bdddc23,998f4b20-a2cd-5811-b852-680e154e3370,34.1,36.3,38.4,50.1,29.8,missed_visits,2025-07-26T00:00:00
e2ea1e6c-e999-512f-98a5-c39deec277da,9650ad8e-ef6a-5f37-a5e4-f6691a8324fb,49.6,63.2,48.7,48.7,41.0,high_churn_probability|declining_revenue,2025-07-31T00:00:00
3888b74a-5f97-5608-b350-29e2837156ab,03958e6b-9d1f-5ee2-ad79-05cb551f2f8b,68.6,46.1,74.0,68.3,52.1,declining_revenue|inactive_products,2025-07-29T00:00:00
aa18ae93-85aa-5fe0-b2e6-7afb2a71b526,76da179c-4d8c-522f-99fc-aa130e0c2abc,29.3,44.6,46.3,77.7,32.8,competitor_risk|high_churn_probability,2025-07-29T00:00:00
06cd60bc-0263-5928-bd88-5d901ae9f50a,3c825b3e-c310-59a5-acd2-7a5d9230cf79,94.8,78.8,72.8,36.4,76.5,high_churn_probability|low_transaction_volume,2025-07-31T00:00:00
27fe0af1-0f0b-5b63-93c0-2cecae3e5bfa,b788ae1f-d5be-5ee9-b9cb-a14e4df00051,53.8,52.2,41.2,30.5,56.0,product_gap,2025-07-29T00:00:00
9728b86a-76cd-5d4c-a7c2-925790b40bc0,732c336e-8d4f-502a-bafe-f1a5f1aa1cd0,65.7,84.7,54.0,32.2,68.0,product_gap|declining_revenue|low_transaction_volume,2025-07-31T00:00:00
d0edbedd-1efd-51bb-b576-367829046381,8371403f-f987-56ac-973a-2b21e4d9d0cd,51.2,36.4,36.6,29.5,54.1,competitor_risk,2025-07-25T00:00:00
7793f881-9b2e-5950-9bbd-8165751229fb,b55982ed-6be9-50e1-a716-216dc3b80a85,89.3,91.5,66.9,48.3,82.5,inactive_products|low_transaction_volume|missed_visits,2025-07-25T00:00:00
836d9aef-495b-5eb4-ae1a-b70909f0cb75,cf28a9f3-761a-5467-972a-6b74f4c284f4,22.9,20.9,27.3,56.5,28.7,competitor_risk|declining_revenue|inactive_products,2025-07-31T00:00:00
1d78efc2-a3d0-5ba0-b51f-c987cb865e04,efc30d35-191c-5323-9f6e-85fb10804386,43.8,23.5,59.1,59.2,37.5,inactive_products|high_churn_probability,2025-08-01T00:00:00
063632fe-815e-5f66-86f4-18f552896e0e,dfd8191b-b887-5fbd-82b6-28453104ddd5,25.1,22.2,8.9,50.6,20.5,competitor_risk|missed_visits,2025-07-28T00:00:00
